record_id,source_name,title,description,url,source_path,fetched_at,version,document_type,file_name,page_number,extraction_timestamp,extraction_library,text,category,published_date,preview_text,name,year,wins,losses,raw_text,processed_text,content_text,language,published_year,content_length,title_length,rating_score,overview,genres,popularity,original_language,vote_average,vote_count
147,yanko design,"Your Next Sleep Tracker Isn’t a Watch, It’s Your Bedside Lamp","Your Next Sleep Tracker Isn’t a Watch, It’s Your Bedside LampSleep has quietly become one of the most closely watched aspects of personal health. Around one in three people struggle with it, and roughly half...",https://www.yankodesign.com/2026/03/30/your-next-sleep-tracker-isnt-a-watch-its-your-bedside-lamp/,news_page_3.json,2026-04-01 02:31:18.180,1.0,json,news_page_3.json,,,,No content available.,json,,No content available.,,,,,No content available.,No content available.,"Your Next Sleep Tracker Isn’t a Watch, It’s Your Bedside LampSleep has quietly become one of the most closely watched aspects of personal health. Around one in three people struggle with it, and roughly half...",unknown,,210,61,2.1,"Your Next Sleep Tracker Isn’t a Watch, It’s Your Bedside LampSleep has quietly become one of the most closely watched aspects of personal health. Around one in three people struggle with it, and roughly half...",json,210.0,unknown,2.1,1.0
148,digitimes,"Commentary: AI drives global tech layoffs, but Intel, QNAP, and Realtek tell different stories","Generative AI is moving from concept to commercial deployment, reshaping the global technology supply chain. It is shifting from a productivity tool to a core enterprise infrastructure. At the same time, layoffs are accelerating across Silicon Valley tech fir…",https://www.digitimes.com/news/a20260331PD204/genai-layoffs-intel-qnap-realtek.html,news_page_3.json,2026-04-01 02:31:18.180,1.0,json,news_page_3.json,,,,No content available.,json,,No content available.,,,,,No content available.,No content available.,"Generative AI is moving from concept to commercial deployment, reshaping the global technology supply chain. It is shifting from a productivity tool to a core enterprise infrastructure. At the same time, layoffs are accelerating across Silicon Valley tech fir…",unknown,,260,94,2.6,"Generative AI is moving from concept to commercial deployment, reshaping the global technology supply chain. It is shifting from a productivity tool to a core enterprise infrastructure. At the same time, layoffs are accelerating across Silicon Valley tech fir…",json,260.0,unknown,2.6,1.0
149,globenewswire,Hume Health Hume Band Claims Evaluated: Does It Work or Just Another AI-Powered Fitness Activity Tracker,"Hume Health Hume Band claims evaluated — Metabolic Momentum, biological age tracking, AI longevity metrics, pricing, and what to verify in 2026....",https://www.globenewswire.com/news-release/2026/03/31/3265123/0/en/Hume-Health-Hume-Band-Claims-Evaluated-Does-It-Work-or-Just-Another-AI-Powered-Fitness-Activity-Tracker.html,news_page_3.json,2026-04-01 02:31:18.181,1.0,json,news_page_3.json,,,,No content available.,json,,No content available.,,,,,No content available.,No content available.,"Hume Health Hume Band claims evaluated — Metabolic Momentum, biological age tracking, AI longevity metrics, pricing, and what to verify in 2026....",unknown,,147,104,1.47,"Hume Health Hume Band claims evaluated — Metabolic Momentum, biological age tracking, AI longevity metrics, pricing, and what to verify in 2026....",json,147.0,unknown,1.47,1.0
176,the punch,Tech4Dev names Abraham Akpan country manager,Tech4Dev has appointed Abraham Akpan as Country Manager for Nigeria and Sub-Saharan Africa to support its vision of increasing economic opportunities. Read More: https://punchng.com/tech4dev-names-abraham-akpan-country-manager/,https://punchng.com/tech4dev-names-abraham-akpan-country-manager/,news_page_1.json,2026-04-06 00:28:10.591,1.0,json,news_page_1.json,,,,No content available.,json,,No content available.,,,,,No content available.,No content available.,Tech4Dev has appointed Abraham Akpan as Country Manager for Nigeria and Sub-Saharan Africa to support its vision of increasing economic opportunities. Read More: https://punchng.com/tech4dev-names-abraham-akpan-country-manager/,unknown,,228,44,2.28,Tech4Dev has appointed Abraham Akpan as Country Manager for Nigeria and Sub-Saharan Africa to support its vision of increasing economic opportunities. Read More: https://punchng.com/tech4dev-names-abraham-akpan-country-manager/,json,228.0,unknown,2.28,1.0
177,new atlas,Toyota is still trying to make hydrogen-fueled vehicles a reality,"Color me puzzled by this curious bit of news. Toyota is teaming up with Daimler Truck and the Volvo Group to advance the development of hydrogen-fuel-cell tech for zero-emissions heavy duty vehicles.Continue ReadingCategory: Automotive, TransportTags: Transpo…",https://newatlas.com/automotive/toyota-hydrogen-fuel-cells-daimler-volvo-cellcentric-trucks/,news_page_1.json,2026-04-06 00:28:10.602,1.0,json,news_page_1.json,,,,No content available.,json,,No content available.,,,,,No content available.,No content available.,"Color me puzzled by this curious bit of news. Toyota is teaming up with Daimler Truck and the Volvo Group to advance the development of hydrogen-fuel-cell tech for zero-emissions heavy duty vehicles.Continue ReadingCategory: Automotive, TransportTags: Transpo…",unknown,,260,65,2.6,"Color me puzzled by this curious bit of news. Toyota is teaming up with Daimler Truck and the Volvo Group to advance the development of hydrogen-fuel-cell tech for zero-emissions heavy duty vehicles.Continue ReadingCategory: Automotive, TransportTags: Transpo…",json,260.0,unknown,2.6,1.0
178,nature.com,Observed and projected climate extremes in northwest highlands of Ethiopia and their implications in potato-based farming systems,"Potato, a vital staple crop widely grown in the Ethiopian highlands, is sensitive to climate extremes. In this study, extreme rainfall and temperature trends were analyzed in northwest Ethiopia lower highland (Lower Dega) and upper highland (Upper Dega) agroe…",https://www.nature.com/articles/s41598-026-47373-1,news_page_1.json,2026-04-06 00:28:10.603,1.0,json,news_page_1.json,,,,No content available.,json,,No content available.,,,,,No content available.,No content available.,"Potato, a vital staple crop widely grown in the Ethiopian highlands, is sensitive to climate extremes. In this study, extreme rainfall and temperature trends were analyzed in northwest Ethiopia lower highland (Lower Dega) and upper highland (Upper Dega) agroe…",unknown,,260,129,2.6,"Potato, a vital staple crop widely grown in the Ethiopian highlands, is sensitive to climate extremes. In this study, extreme rainfall and temperature trends were analyzed in northwest Ethiopia lower highland (Lower Dega) and upper highland (Upper Dega) agroe…",json,260.0,unknown,2.6,1.0
179,soldiersystems.net,Army Reaches Conditional Agreement with Private Industry for Hyperscaled Data Centers,WASHINGTON – The U.S. Army has conditionally selected two companies to enter into exclusive negotiations to build and operate commercial hyperscaled data centers on two Army installations. The initiative demonstrates a model for industry relationships under t…,https://soldiersystems.net/2026/04/05/army-reaches-conditional-agreement-with-private-industry-for-hyperscaled-data-centers/,news_page_1.json,2026-04-06 00:28:10.604,1.0,json,news_page_1.json,,,,No content available.,json,,No content available.,,,,,No content available.,No content available.,WASHINGTON – The U.S. Army has conditionally selected two companies to enter into exclusive negotiations to build and operate commercial hyperscaled data centers on two Army installations. The initiative demonstrates a model for industry relationships under t…,unknown,,260,85,2.6,WASHINGTON – The U.S. Army has conditionally selected two companies to enter into exclusive negotiations to build and operate commercial hyperscaled data centers on two Army installations. The initiative demonstrates a model for industry relationships under t…,json,260.0,unknown,2.6,1.0
180,variety,Hollywood High Forever: Mitski’s Residency Shines a Fresh Light on the Famed School’s Rich Show-Biz History,"When Mitski wraps up a five-night residency at Hollywood High School this weekend, it will conclude an engagement that follows in a very limited tradition of rock or pop stars doing shows in the school’s 1,900-seat auditorium, preceded most famously by Elvis …",https://variety.com/2026/music/news/hollywood-high-school-mitski-concerts-entertainment-history-1236708567/,news_page_1.json,2026-04-06 00:28:10.604,1.0,json,news_page_1.json,,,,No content available.,json,,No content available.,,,,,No content available.,No content available.,"When Mitski wraps up a five-night residency at Hollywood High School this weekend, it will conclude an engagement that follows in a very limited tradition of rock or pop stars doing shows in the school’s 1,900-seat auditorium, preceded most famously by Elvis …",unknown,,260,107,2.6,"When Mitski wraps up a five-night residency at Hollywood High School this weekend, it will conclude an engagement that follows in a very limited tradition of rock or pop stars doing shows in the school’s 1,900-seat auditorium, preceded most famously by Elvis …",json,260.0,unknown,2.6,1.0
181,globenewswire,"RAKIA Achieves CMMC Level 1 Compliance, Expanding Access to U.S. Defense Contracts and Accelerating Federal Growth Strategy",CMMS opens new opportunities in U.S. defense contracts and accelerates federal expansion....,https://www.globenewswire.com/news-release/2026/04/04/3268218/0/en/RAKIA-Achieves-CMMC-Level-1-Compliance-Expanding-Access-to-U-S-Defense-Contracts-and-Accelerating-Federal-Growth-Strategy.html,news_page_2.json,2026-04-06 00:28:10.615,1.0,json,news_page_2.json,,,,No content available.,json,,No content available.,,,,,No content available.,No content available.,CMMS opens new opportunities in U.S. defense contracts and accelerates federal expansion....,unknown,,92,123,0.92,CMMS opens new opportunities in U.S. defense contracts and accelerates federal expansion....,json,92.0,unknown,0.92,1.0
182,newsbtc,Bitcoin And Ethereum Adoption Gets A Boost From Schwab Launch,"Adoption of Bitcoin and Ethereum is poised to take a significant step forward as Charles Schwab introduces direct trading for both assets on its platform. As one of the largest financial institutions in the world, managing trillions in client assets, Schwab’s…",http://www.newsbtc.com/news/bitcoin-eth-adoption-boosts/,news_page_2.json,2026-04-06 00:28:10.616,1.0,json,news_page_2.json,,,,No content available.,json,,No content available.,,,,,No content available.,No content available.,"Adoption of Bitcoin and Ethereum is poised to take a significant step forward as Charles Schwab introduces direct trading for both assets on its platform. As one of the largest financial institutions in the world, managing trillions in client assets, Schwab’s…",unknown,,260,61,2.6,"Adoption of Bitcoin and Ethereum is poised to take a significant step forward as Charles Schwab introduces direct trading for both assets on its platform. As one of the largest financial institutions in the world, managing trillions in client assets, Schwab’s…",json,260.0,unknown,2.6,1.0
