record_id,title_mysql,primary_category,document_type_mysql,source_name_mysql,published_date_mysql,published_year_mysql,rating_score,popularity,content_length,title_length,engagement_score,estimated_value,title_mongo,description,url,source_path,file_name,category,document_type_mongo,source_name_mongo,language,content_text,published_date_mongo,published_year_mongo,analysis_year,category_avg_rating_score,category_avg_estimated_value
456,Untitled record,word_run,word_run,unknown,,,2.58,258.0,258,15,41.28,10691.5,Untitled record,No content available.,,data/raw/word/news_normal.docx,news_normal.docx,word_run,word_run,unknown,unknown,"During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be verified during extraction.",,,,1.3325,4167.5175
712,Untitled record,word_run,word_run,unknown,,,2.58,258.0,258,15,41.28,10691.5,Untitled record,No content available.,,data/raw/word/news_normal.docx,news_normal.docx,word_run,word_run,unknown,unknown,"During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be verified during extraction.",,,,1.3325,4167.5175
968,Untitled record,word_run,word_run,unknown,,,2.58,258.0,258,15,41.28,10691.5,Untitled record,No content available.,,data/raw/word/news_normal.docx,news_normal.docx,word_run,word_run,unknown,unknown,"During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be verified during extraction.",,,,1.3325,4167.5175
1224,Untitled record,word_run,word_run,unknown,,,2.58,258.0,258,15,41.28,10691.5,Untitled record,No content available.,,data/raw/word/news_normal.docx,news_normal.docx,word_run,word_run,unknown,unknown,"During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be verified during extraction.",,,,1.3325,4167.5175
956,Lagos college warns aesthetic medicine students on safety,json,json,the punch,,,2.46,246.0,246,57,39.36,9721.92,Lagos college warns aesthetic medicine students on safety,"Lagos State College of Health Technology warns aesthetic medicine students to adhere to strict safety standards and ethics, focusing on non-invasive proced Read More: https://punchng.com/lagos-college-warns-aesthetic-medicine-students-on-safety/",https://punchng.com/lagos-college-warns-aesthetic-medicine-students-on-safety/,news_page_3.json,news_page_3.json,json,json,the punch,unknown,"Lagos State College of Health Technology warns aesthetic medicine students to adhere to strict safety standards and ethics, focusing on non-invasive proced Read More: https://punchng.com/lagos-college-warns-aesthetic-medicine-students-on-safety/",,,,2.0728089887640446,7568.014382022472
700,CDER and CBER accept first submission to ISTAND Pilot Program,json,json,fda.gov,,,2.44,244.0,244,61,39.04,9564.8,CDER and CBER accept first submission to ISTAND Pilot Program,FDA’s Center for Drug Evaluation and Research (CDER) and Center for Biologics Evaluation and Research (CBER) have accepted the agency’s first submission into the Innovative Science and Technology Approaches for New Drugs (ISTAND) Pilot Program.,https://www.fda.gov/drugs/drug-safety-communications/cder-and-cber-accept-first-submission-istand-pilot-program,news_page_3.json,news_page_3.json,json,json,fda.gov,unknown,FDA’s Center for Drug Evaluation and Research (CDER) and Center for Biologics Evaluation and Research (CBER) have accepted the agency’s first submission into the Innovative Science and Technology Approaches for New Drugs (ISTAND) Pilot Program.,,,,2.0728089887640446,7568.014382022472
955,Nigeria’s painful loss of military men to insurgency,json,json,the punch,,,2.4,240.0,240,52,38.4,9254.4,Nigeria’s painful loss of military men to insurgency,Nigeria is losing its finest military men to insurgency. This article explores the recurring tragedy of Nigerian military losses and why it’s a national fa Read More: https://punchng.com/nigerias-painful-loss-of-military-men-to-insurgency/,https://punchng.com/nigerias-painful-loss-of-military-men-to-insurgency/,news_page_3.json,news_page_3.json,json,json,the punch,unknown,Nigeria is losing its finest military men to insurgency. This article explores the recurring tragedy of Nigerian military losses and why it’s a national fa Read More: https://punchng.com/nigerias-painful-loss-of-military-men-to-insurgency/,,,,2.0728089887640446,7568.014382022472
954,Together we can eradicate this stowaway menace,json,json,the punch,,,2.35,235.0,235,46,37.6,8873.6,Together we can eradicate this stowaway menace,"Explore the root causes of the stowaway menace in Nigeria, from economic desperation to weak port security. Learn about potential solutions to this crisis. Read More: https://punchng.com/together-we-can-eradicate-this-stowaway-menace/",https://punchng.com/together-we-can-eradicate-this-stowaway-menace/,news_page_3.json,news_page_3.json,json,json,the punch,unknown,"Explore the root causes of the stowaway menace in Nigeria, from economic desperation to weak port security. Learn about potential solutions to this crisis. Read More: https://punchng.com/together-we-can-eradicate-this-stowaway-menace/",,,,2.0728089887640446,7568.014382022472
9,"Nvidia preparing Groq chips that can be sold in Chinese market, sources say",news_api,news_api,the times of india,,,2.28,228.0,228,75,36.48,8353.92,"Nvidia preparing Groq chips that can be sold in Chinese market, sources say","Nvidia licensed technology from Groq, an AI chip startup, late last year in ‌a $17 billion deal ⁠and ⁠showed a new lineup of products based around its chips at its annual developer conference in San ​Jose, California, this week.",https://economictimes.indiatimes.com/tech/artificial-intelligence/nvidia-preparing-groq-chips-that-can-be-sold-in-chinese-market-sources-say/articleshow/129645442.cms,,,news_api,news_api,the times of india,unknown,"Nvidia licensed technology from Groq, an AI chip startup, late last year in ‌a $17 billion deal ⁠and ⁠showed a new lineup of products based around its chips at its annual developer conference in San ​Jose, California, this week.",,,,2.2572222222222225,8746.08
176,Tech4Dev names Abraham Akpan country manager,json,json,the punch,,,2.28,228.0,228,44,36.48,8353.92,Tech4Dev names Abraham Akpan country manager,Tech4Dev has appointed Abraham Akpan as Country Manager for Nigeria and Sub-Saharan Africa to support its vision of increasing economic opportunities. Read More: https://punchng.com/tech4dev-names-abraham-akpan-country-manager/,https://punchng.com/tech4dev-names-abraham-akpan-country-manager/,news_page_1.json,news_page_1.json,json,json,the punch,unknown,Tech4Dev has appointed Abraham Akpan as Country Manager for Nigeria and Sub-Saharan Africa to support its vision of increasing economic opportunities. Read More: https://punchng.com/tech4dev-names-abraham-akpan-country-manager/,,,,2.0728089887640446,7568.014382022472
2,SWDC partners FTID to boost S’West rural devt,news_api,news_api,the punch,,,2.26,226.0,226,45,36.16,8208.32,SWDC partners FTID to boost S’West rural devt,"The South-West Development Commission (SWDC) and FTID partner to boost South-West rural development, focusing on food production and infrastructure. Read More: https://punchng.com/swdc-partners-ftid-to-boost-swest-rural-devt/",https://punchng.com/swdc-partners-ftid-to-boost-swest-rural-devt/,,,news_api,news_api,the punch,unknown,"The South-West Development Commission (SWDC) and FTID partner to boost South-West rural development, focusing on food production and infrastructure. Read More: https://punchng.com/swdc-partners-ftid-to-boost-swest-rural-devt/",,,,2.2572222222222225,8746.08
147,"Your Next Sleep Tracker Isn’t a Watch, It’s Your Bedside Lamp",json,json,yanko design,,,2.1,210.0,210,61,33.6,7089.6,"Your Next Sleep Tracker Isn’t a Watch, It’s Your Bedside Lamp","Your Next Sleep Tracker Isn’t a Watch, It’s Your Bedside LampSleep has quietly become one of the most closely watched aspects of personal health. Around one in three people struggle with it, and roughly half...",https://www.yankodesign.com/2026/03/30/your-next-sleep-tracker-isnt-a-watch-its-your-bedside-lamp/,news_page_3.json,news_page_3.json,json,json,yanko design,unknown,"Your Next Sleep Tracker Isn’t a Watch, It’s Your Bedside LampSleep has quietly become one of the most closely watched aspects of personal health. Around one in three people struggle with it, and roughly half...",,,,2.0728089887640446,7568.014382022472
142,Kobo Libra 2 has better Kobo Remote connectivity,json,json,goodereader,,,2.05,205.0,205,48,32.8,6756.8,Kobo Libra 2 has better Kobo Remote connectivity,The Rakuten Kobo Libra 2 just received a software update to fix the dropped connection issue with the Kobo Remote. The post Kobo Libra 2 has better Kobo Remote connectivity first appeared on Good e-Reader.,https://goodereader.com/blog/kobo-ereader-news/kobo-libra-2-has-better-kobo-remote-connectivity,news_page_2.json,news_page_2.json,json,json,goodereader,unknown,The Rakuten Kobo Libra 2 just received a software update to fix the dropped connection issue with the Kobo Remote. The post Kobo Libra 2 has better Kobo Remote connectivity first appeared on Good e-Reader.,,,,2.0728089887640446,7568.014382022472
183,"Canadian and Global News Roundup: Space Missions, Scams, Health Alerts, and More",json,json,headtopics.com,,,1.99,199.0,199,80,31.84,6368.0,"Canadian and Global News Roundup: Space Missions, Scams, Health Alerts, and More","This news summary covers a broad spectrum of events, including advancements in space exploration with Canadian contributions to the Artemis II mission, growing concerns about scams, health recalls in",https://ca.headtopics.com/news/canadian-and-global-news-roundup-space-missions-scams-81839155,news_page_2.json,news_page_2.json,json,json,headtopics.com,unknown,"This news summary covers a broad spectrum of events, including advancements in space exploration with Canadian contributions to the Artemis II mission, growing concerns about scams, health recalls in",,,,2.0728089887640446,7568.014382022472
187,Exposing a Radiation-Hardened 2.4 GHz Wi-Fi Receiver to 500 Kilograys,json,json,hackaday,,,1.98,198.0,198,69,31.68,6304.32,Exposing a Radiation-Hardened 2.4 GHz Wi-Fi Receiver to 500 Kilograys,"From outer space to down here on Earth, there are many places where ionizing radiation levels are high enough that they effectively bar access for humans, but also make life miserable for anything …",https://hackaday.com/2026/04/04/exposing-a-radiation-hardened-2-4-ghz-wi-fi-receiver-to-500-kilograys/,news_page_3.json,news_page_3.json,json,json,hackaday,unknown,"From outer space to down here on Earth, there are many places where ionizing radiation levels are high enough that they effectively bar access for humans, but also make life miserable for anything …",,,,2.0728089887640446,7568.014382022472
120,Untitled record,word_run,word_run,unknown,,,1.94,194.0,194,15,31.04,6052.8,Untitled record,No content available.,,data/raw/word/news_normal.docx,news_normal.docx,word_run,word_run,unknown,unknown,"A downstream parser can extract body text with pdfplumber or python-docx, then store the normalized text and metadata in MongoDB together with source path, page number, and extraction timestamp.",,,,1.3325,4167.5175
